map,name,rating,no of rating,type,address,Latitude,Longitude
https://www.google.com/maps/place/The+Square+-+Novotel+Mumbai+Juhu+Beach/data=!4m7!3m6!1s0x3be7c994afaff939:0x7e6118c795d0a889!8m2!3d19.1086513!4d72.8243459!16s%2Fg%2F1tmz5dm4!19sChIJOfmvr5TJ5zsRiajQlccYYX4?authuser=0&hl=en&rclk=1,The Square - Novotel Mumbai Juhu Beach,4.4,-580,other,"Novotel Hotel, Juhu Beach, Balraj Sahani Marg, Juhu",19.1086513,72.8243459
https://www.google.com/maps/place/Om+sai+idli+vada+street+food/data=!4m7!3m6!1s0x3be7c9005641a573:0xcc26c0baa560fb91!8m2!3d19.0903641!4d72.8436403!16s%2Fg%2F11kkvghkvt!19sChIJc6VBVgDJ5zsRkftgpbrAJsw?authuser=0&hl=en&rclk=1,Om sai idli vada street food,,,other,"3RRV+4FR, Service Rd",19.0903641,72.8436403
https://www.google.com/maps/place/Mumbai+Burger+Branch/data=!4m7!3m6!1s0x3be7c9aa752bfec5:0x2ec2357e62b2d45f!8m2!3d19.1034371!4d72.8489823!16s%2Fg%2F11sbd1zq2k!19sChIJxf4rdarJ5zsRX9SyYn41wi4?authuser=0&hl=en&rclk=1,Mumbai Burger Branch,5,-5,other,"Hanuman Rd, opp. Shivleela Restaurant",19.1034371,72.8489823
https://www.google.com/maps/place/Lubss+Cafe+%26+Fast+Food+Juhu/data=!4m7!3m6!1s0x3be7c9e00a71ddcd:0x3d74c90bb6fc34dc!8m2!3d19.1094629!4d72.8249709!16s%2Fg%2F11qnrhh1s6!19sChIJzd1xCuDJ5zsR3DT8tgvJdD0?authuser=0&hl=en&rclk=1,Lubss Cafe & Fast Food Juhu,4.9,-66,other,"Lubss Cafe, Old Sridevi Bungalow, Ramee Guestline Hotel, opposite Tanatan, next to Novotel Hotel",19.1094629,72.8249709
https://www.google.com/maps/place/McDonald%27s/data=!4m7!3m6!1s0x3be7c9b530ac1fc9:0x54791213421285ab!8m2!3d19.1037664!4d72.8507666!16s%2Fg%2F11dxlb_tf3!19sChIJyR-sMLXJ5zsRq4USQhMSeVQ?authuser=0&hl=en&rclk=1,McDonald's,4.2,"-4,643",other,"Narayan Niwas, Plot 720 A, 1st Floor, Hanuman Rd, near Gazali Hotel",19.1037664,72.8507666
https://www.google.com/maps/place/4+Cafe+Corner+LLP/data=!4m7!3m6!1s0x3be7c791424f1d37:0x247de00c2258c138!8m2!3d19.0621466!4d72.9000576!16s%2Fg%2F11p61r6_3y!19sChIJNx1PQpHH5zsROMFYIgzgfSQ?authuser=0&hl=en&rclk=1,4 Cafe Corner LLP,4.8,-52,other,"Shop Number 11, Ground floor, Rajhans hotel building, Narayan Gajanan Acharya Marg",19.0621466,72.9000576
https://www.google.com/maps/place/Jyoti+Fast+Food+Center/data=!4m7!3m6!1s0x3be7c8ac87077b41:0x5a958b7ce03bb82a!8m2!3d19.0432022!4d72.8923462!16s%2Fg%2F1pyckdplk!19sChIJQXsHh6zI5zsRKrg74HyLlVo?authuser=0&hl=en&rclk=1,Jyoti Fast Food Center,4.3,-40,other,"2VVR+7WQ, Chembur East",19.0432022,72.8923462
https://www.google.com/maps/place/Kahekashan/data=!4m7!3m6!1s0x3be7c8644ee3621d:0x5730255fa0baff69!8m2!3d19.0936947!4d72.8830791!16s%2Fg%2F11c0sxw31l!19sChIJHWLjTmTI5zsRaf-6oF8lMFc?authuser=0&hl=en&rclk=1,Kahekashan,4.1,-22,other,"5, Magan Nathuram Rd",19.0936947,72.8830791
https://www.google.com/maps/place/Sunder+Veg/data=!4m7!3m6!1s0x3be7c9b5f7ddecb7:0x4b97d0185de1e27!8m2!3d19.0998546!4d72.8458938!16s%2Fg%2F1tfvrf5f!19sChIJt-zd97XJ5zsRJx7ehQF9uQQ?authuser=0&hl=en&rclk=1,Sunder Veg,3.9,-130,other,"54, Mahatma Gandhi Rd",19.0998546,72.8458938
https://www.google.com/maps/place/Magnolia+Restaurant/data=!4m7!3m6!1s0x3be7c81536f0e099:0x923425401416de3c!8m2!3d19.1083349!4d72.8768004!16s%2Fg%2F1tf41d_9!19sChIJmeDwNhXI5zsRPN4WFEAlNJI?authuser=0&hl=en&rclk=1,Magnolia Restaurant,4,-943,other,"International, Mirage Hotel, Airport Rd",19.1083349,72.8768004
https://www.google.com/maps/place/NASHTA+KING+-+Morning+Breakfast+Point/data=!4m7!3m6!1s0x3be7b12c19b27fd5:0x4dbf3348a0a44601!8m2!3d19.2359763!4d72.8699294!16s%2Fg%2F11jkrp2xn8!19sChIJ1X-yGSyx5zsRAUakoEgzv00?authuser=0&hl=en&rclk=1,NASHTA KING - Morning Breakfast Point,5,-1,other,"GANESH CHOCK, opp. Kalavati Devi Mandir",19.2359763,72.8699294
https://www.google.com/maps/place/Citrus+-+Fine+Dining+Restaurant/data=!4m7!3m6!1s0x3be7c8443de96063:0x150d7b82b2fa0681!8m2!3d19.1092495!4d72.8737736!16s%2Fg%2F11byxfyfd2!19sChIJY2DpPUTI5zsRgQb6soJ7DRU?authuser=0&hl=en&rclk=1,Citrus - Fine Dining Restaurant,4.9,"-1,360",other,Sahar Airport Rd,19.1092495,72.8737736
https://www.google.com/maps/place/Sai+Deep+Veg+Restaurant/data=!4m7!3m6!1s0x3be7b619ed8a8ba3:0x91c03b1da880b330!8m2!3d19.1358338!4d72.8226496!16s%2Fg%2F11c7k_899q!19sChIJo4uK7Rm25zsRMLOAqB07wJE?authuser=0&hl=en&rclk=1,Sai Deep Veg Restaurant,4.2,-572,other,"25, 25, Sardar Vallabhbhai Patel Nagar Rd",19.1358338,72.8226496
https://www.google.com/maps/place/Times+Of+Paratha/data=!4m7!3m6!1s0x3be7b75a80ce7651:0x2cf2e8d99514064a!8m2!3d19.1457815!4d72.8335742!16s%2Fg%2F11fjs8ss95!19sChIJUXbOgFq35zsRSgYUldno8iw?authuser=0&hl=en&rclk=1,Times Of Paratha,4.5,-63,other,"193, Infinity CHS, New Link Rd",19.1457815,72.8335742
https://www.google.com/maps/place/Parle+Grill/data=!4m7!3m6!1s0x3be7c9b40eb396b9:0x711d28e6fab725d7!8m2!3d19.0986628!4d72.8452416!16s%2Fg%2F11c53n9tby!19sChIJuZazDrTJ5zsR1yW3-uYoHXE?authuser=0&hl=en&rclk=1,Parle Grill,4.3,-277,other,"Shop No. 1, Hari Leela Apartment, Ram Mandir Rd",19.0986628,72.8452416
https://www.google.com/maps/place/Sai+Kalyan+Pavbhaji+%26+Fastfood/data=!4m7!3m6!1s0x3be7c995c34e8809:0xbd9cbb64d3110232!8m2!3d19.0982004!4d72.8264976!16s%2Fg%2F11dft84ggv!19sChIJCYhOw5XJ5zsRMgIR02S7nL0?authuser=0&hl=en&rclk=1,Sai Kalyan Pavbhaji & Fastfood,4.6,-9,other,"1, Juhu Tara Rd",19.0982004,72.8264976
https://www.google.com/maps/place/Kitchen+Garden+BKC/data=!4m7!3m6!1s0x3be7c920afd22de5:0x2ffb27498322259d!8m2!3d19.0543491!4d72.8508438!16s%2Fg%2F11f3qy17vf!19sChIJ5S3SryDJ5zsRnSUig0kn-y8?authuser=0&hl=en&rclk=1,Kitchen Garden BKC,4.2,-960,other,"Maker Maxity, 3, North Ave",19.0543491,72.8508438
https://www.google.com/maps/place/The+Pancake+Story/data=!4m7!3m6!1s0x3be7c602b167135f:0x4f30e17e75afe22e!8m2!3d19.0533321!4d72.897187!16s%2Fg%2F11f3z8w0dm!19sChIJXxNnsQLG5zsRLuKvdX7hME8?authuser=0&hl=en&rclk=1,The Pancake Story,4.2,-109,other,"near, Shop Number 7, Sundar Apartment, Sion - Trombay Rd",19.0533321,72.897187
https://www.google.com/maps/place/Sharda+Bhavan/data=!4m7!3m6!1s0x3be7cf280a4cbe49:0x4886fdc73b9262d3!8m2!3d19.0267189!4d72.8508514!16s%2Fg%2F1tj7tv_g!19sChIJSb5MCijP5zsR02KSO8f9hkg?authuser=0&hl=en&rclk=1,Sharda Bhavan,4.3,"-2,950",other,"2VG2+M8Q, Lakhamsi Napoo Rd",19.0267189,72.8508514
https://www.google.com/maps/place/Modakam/data=!4m7!3m6!1s0x3be7cec6cc4d5ea1:0x7ddea11a0f98b48c!8m2!3d19.0173283!4d72.8309155!16s%2Fg%2F1261p0jz4!19sChIJoV5NzMbO5zsRjLSYDxqh3n0?authuser=0&hl=en&rclk=1,Modakam,3.7,"-1,149",other,"8/1, Kamana Co-operative Society, Raobahadur SK Bole Rd",19.0173283,72.8309155
https://www.google.com/maps/place/%E0%A4%B6%E0%A4%BE%E0%A4%B2%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%B0+%E0%A4%B0%E0%A5%87%E0%A4%B8%E0%A5%8D%E0%A4%9F%E0%A5%8B%E0%A4%B0%E0%A4%82%E0%A4%9F/data=!4m7!3m6!1s0x3be7cf26da37522f:0x6fd6df10fbb8e331!8m2!3d19.0139299!4d72.8903845!16s%2Fg%2F11f5vg85lb!19sChIJL1I32ibP5zsRMeO4-xDf1m8?authuser=0&hl=en&rclk=1,शालिमार रेस्टोरंट,4,-2,other,"2V7R+H5C, opp. B.P.C.L. Main Gate",19.0139299,72.8903845
https://www.google.com/maps/place/Spices+Bar+And+Restaurant/data=!4m7!3m6!1s0x3be7c8bce7fe3b83:0x12225a52b557a3a4!8m2!3d19.0592329!4d72.8854848!16s%2Fg%2F1ptyp477v!19sChIJgzv-57zI5zsRpKNXtVJaIhI?authuser=0&hl=en&rclk=1,Spices Bar And Restaurant,3.9,-236,other,SG Barve Marg,19.0592329,72.8854848
https://www.google.com/maps/place/Aditi+Fast+Food/data=!4m7!3m6!1s0x3be7c9184668501b:0xa6284b78773ac66f!8m2!3d19.1192939!4d72.8460141!16s%2Fg%2F1tvry5nn!19sChIJG1BoRhjJ5zsRb8Y6d3hLKKY?authuser=0&hl=en&rclk=1,Aditi Fast Food,3.2,-112,other,"1st Floor, B.S.T. Complex, A-Wing Opposite Andheri West Railway Station",19.1192939,72.8460141
https://www.google.com/maps/place/Swadesh+Restaurant/data=!4m7!3m6!1s0x3be7c91a527c3037:0x2011691d95d7b484!8m2!3d19.1296616!4d72.8182967!16s%2Fg%2F1tf6f2y_!19sChIJNzB8UhrJ5zsRhLTXlR1pESA?authuser=0&hl=en&rclk=1,Swadesh Restaurant,3.9,"-1,762",other,"Shop 3/4 Versova Sea Glimpse CHSL Seven Bungalow, JP Rd",19.1296616,72.8182967
https://www.google.com/maps/place/Mumbai+Central+Cafeteria/data=!4m7!3m6!1s0x3be7cf63d5a1bd35:0x869d798be5fbff49!8m2!3d18.969632!4d72.8198983!16s%2Fg%2F11h23qg_xc!19sChIJNb2h1WPP5zsRSf_75Yt5nYY?authuser=0&hl=en&rclk=1,Mumbai Central Cafeteria,3,-8,other,Mumbai Central Railway Station Building,18.969632,72.8198983
https://www.google.com/maps/place/Anna+Leela+Udipi+Refreshment/data=!4m7!3m6!1s0x3be7ce6c6e306877:0x46292bd50925418b!8m2!3d18.9685793!4d72.821037!16s%2Fg%2F1hm2rm2_3!19sChIJd2gwbmzO5zsRi0ElCdUrKUY?authuser=0&hl=en&rclk=1,Anna Leela Udipi Refreshment,3.9,"-1,017",other,"Shivlal Motilal Mansion, 305, E, Jehangir Boman Behram Rd",18.9685793,72.821037
https://www.google.com/maps/place/Sai+Samrat+Pure+Veg/data=!4m7!3m6!1s0x3be7ce6c71cfc54b:0x2b83baa7bb945fd4!8m2!3d18.9685793!4d72.821037!16s%2Fg%2F1yfj83zmt!19sChIJS8XPcWzO5zsR1F-Uu6e6gys?authuser=0&hl=en&rclk=1,Sai Samrat Pure Veg,3.8,-876,other,"Shivlal Motilal Mansion, Ground Floor, G/35, Bellasis Rd",18.9685793,72.821037
https://www.google.com/maps/place/The+Breakfast+zone/data=!4m7!3m6!1s0x3be7c9e325b3cabb:0xc84dd2a799c238db!8m2!3d19.1240728!4d72.8705492!16s%2Fg%2F11js9cg0_r!19sChIJu8qzJePJ5zsR2zjCmafSTcg?authuser=0&hl=en&rclk=1,The Breakfast zone,5,-2,other,"Floral Deck Plaza, Shop no. 6, MIDC Central Rd",19.1240728,72.8705492
https://www.google.com/maps/place/MAO+RESTAURANT/data=!4m7!3m6!1s0x3be7cf3f19128ffd:0x5934227598e502f2!8m2!3d18.9683008!4d72.8225553!16s%2Fg%2F11shs7byx3!19sChIJ_Y8SGT_P5zsR8gLlmHUiNFk?authuser=0&hl=en&rclk=1,MAO RESTAURANT,4.3,-66,other,"Kailash Apartments, ground floor, Bellasis Rd, opp. Dhudwala Complex",18.9683008,72.8225553
https://www.google.com/maps/place/Nityanand+Restaurant+-+Pure+Veg/data=!4m7!3m6!1s0x3be7cf21727d5445:0x18e896243e8d7a4!8m2!3d19.0717386!4d72.864436!16s%2Fg%2F1tg4v9kf!19sChIJRVR9ciHP5zsRpNfoQ2KJjgE?authuser=0&hl=en&rclk=1,Nityanand Restaurant - Pure Veg,3.8,"-3,737",other,"297, CST Road",19.0717386,72.864436
https://www.google.com/maps/place/Subway/data=!4m7!3m6!1s0x3be7c9e193f6a643:0x5365e41925c052c5!8m2!3d19.0730366!4d72.8664253!16s%2Fg%2F11ghqbmb6n!19sChIJQ6b2k-HJ5zsRxVLAJRnkZVM?authuser=0&hl=en&rclk=1,Subway,4.1,-199,other,Central Plaza,19.0730366,72.8664253
https://www.google.com/maps/place/Anna%27s+south+Indian+breakfast+center/data=!4m7!3m6!1s0x3be7cf3087a63863:0x1b275f1ef63ae0b8!8m2!3d19.0281174!4d72.8520014!16s%2Fg%2F11t035p5zj!19sChIJYzimhzDP5zsRuOA69h5fJxs?authuser=0&hl=en&rclk=1,Anna's south Indian breakfast center,4.8,-4,other,2VH2+6RR,19.0281174,72.8520014
https://www.google.com/maps/place/JM+ANNA+IDLY+CAFE/data=!4m7!3m6!1s0x3be7c9f3cbddacbf:0xc05004866be8b501!8m2!3d19.0674104!4d72.8788578!16s%2Fg%2F11s49w9bdc!19sChIJv6zdy_PJ5zsRAbXoa4YEUMA?authuser=0&hl=en&rclk=1,JM ANNA IDLY CAFE,3.8,-4,other,"Shop No: 4, Vajpai Line, CST Road, near Nasheman Hotel, opp. 333 Bus stop",19.0674104,72.8788578
https://www.google.com/maps/place/Hotel+New+Windsar+%28Irani+Hotel%29/data=!4m7!3m6!1s0x3be7c8d2e8fbed11:0x5544b15bbd9f46f1!8m2!3d19.0393911!4d72.8613181!16s%2Fg%2F11c2y7ghcb!19sChIJEe376NLI5zsR8UafvVuxRFU?authuser=0&hl=en&rclk=1,Hotel New Windsar (Irani Hotel),4,-134,other,400022,19.0393911,72.8613181
https://www.google.com/maps/place/Hare+Krishna+Hotel/data=!4m7!3m6!1s0x3be7c8f02a5aa46d:0xc2d7426b8913565!8m2!3d19.0726823!4d72.8660743!16s%2Fg%2F11dxl9x630!19sChIJbaRaKvDI5zsRZTWRuCZ0LQw?authuser=0&hl=en&rclk=1,Hare Krishna Hotel,4.1,"-3,825",other,"Pattathu Business Plaza, Santacruz – Chembur Link Rd",19.0726823,72.8660743
https://www.google.com/maps/place/Burger+King/data=!4m7!3m6!1s0x3be7c9d1c4a47b81:0x34b672c35e71df2a!8m2!3d19.072834!4d72.8668225!16s%2Fg%2F11gw2qp1qy!19sChIJgXukxNHJ5zsRKt9xXsNytjQ?authuser=0&hl=en&rclk=1,Burger King,4.4,"-2,799",other,"Unit No G2, Ground Floor, CST Road",19.072834,72.8668225
https://www.google.com/maps/place/McDonald%27s/data=!4m7!3m6!1s0x3be7c8f1d729bead:0x19af67ce47b6aea5!8m2!3d19.0732317!4d72.86662!16s%2Fg%2F11f03zhpr_!19sChIJrb4p1_HI5zsRpa62R85nrxk?authuser=0&hl=en&rclk=1,McDonald's,4.2,"-7,099",other,"Unit No 11, Sumit Artista, near Central Plaza",19.0732317,72.86662
https://www.google.com/maps/place/Seven+Kitchens/data=!4m7!3m6!1s0x3be7cf9cd097cf95:0xc361a2144a7d6c6f!8m2!3d18.9940667!4d72.824626!16s%2Fg%2F11hgmyxr13!19sChIJlc-X0JzP5zsRb2x9ShSiYcM?authuser=0&hl=en&rclk=1,Seven Kitchens,4.5,"-1,286",other,"Level 9M, The St. Regis, 462, Senapati Bapat Marg",18.9940667,72.824626
https://www.google.com/maps/place/Shamiana/data=!4m7!3m6!1s0x3be7d1c0db257b5f:0xf1943ecedc05112!8m2!3d18.9220554!4d72.8330387!16s%2Fg%2F12633_jlq!19sChIJX3sl28DR5zsRElHA7exDGQ8?authuser=0&hl=en&rclk=1,Shamiana,4.4,"-1,275",other,"The Taj Mahal Palace Hotel, B K Boman Behram Marg",18.9220554,72.8330387
https://www.google.com/maps/place/Hotel+Prabha/data=!4m7!3m6!1s0x3be7cf2e9936500b:0x436524491cf2e36d!8m2!3d19.0312054!4d72.8592007!16s%2Fg%2F1v41yy5s!19sChIJC1A2mS7P5zsRbePyHEkkZUM?authuser=0&hl=en&rclk=1,Hotel Prabha,3.7,-142,other,"15/16, Flank Rd W",19.0312054,72.8592007
https://www.google.com/maps/place/Chutney+Plus/data=!4m7!3m6!1s0x3be7c92f64ed3e51:0x735a8e20741e8959!8m2!3d19.0728591!4d72.8612137!16s%2Fg%2F11trc4vmtf!19sChIJUT7tZC_J5zsRWYkedCCOWnM?authuser=0&hl=en&rclk=1,Chutney Plus,4.1,-75,other,"1, Tirupati Apartment, CST Road, opposite University Campus",19.0728591,72.8612137
https://www.google.com/maps/place/Shiv+Sagar/data=!4m7!3m6!1s0x3be7ce17981af36f:0xddc443d85ffecd8!8m2!3d18.9551249!4d72.825732!16s%2Fg%2F12lwc70js!19sChIJb_MamBfO5zsR2Oz_hT1E3A0?authuser=0&hl=en&rclk=1,Shiv Sagar,3.9,"-1,494",other,"CP Tank, 66/68, VP Rd",18.9551249,72.825732
https://www.google.com/maps/place/Hotel+Coffee+Manat/data=!4m7!3m6!1s0x3be7c611944aa8eb:0xbf16012bc5204211!8m2!3d19.0558396!4d72.9152746!16s%2Fg%2F1ptx_tw9_!19sChIJ66hKlBHG5zsREUIgxSsBFr8?authuser=0&hl=en&rclk=1,Hotel Coffee Manat,3.3,-10,other,"3W48+84J, Govandi(W), Deonar Rd",19.0558396,72.9152746
https://www.google.com/maps/place/Masha+Allah+the+tea+cafe/data=!4m7!3m6!1s0x3be7cfb32d42fa85:0x90ab797bf1419ae0!8m2!3d18.9611938!4d72.8305163!16s%2Fg%2F11kx28lc84!19sChIJhfpCLbPP5zsR4JpB8Xt5q5A?authuser=0&hl=en&rclk=1,Masha Allah the tea cafe,4,-1,other,Shop number D/007 Transit camp,18.9611938,72.8305163
https://www.google.com/maps/place/Welcome+Restaurant/data=!4m7!3m6!1s0x3be7c88cabc37395:0x3b5605717ba8f3d2!8m2!3d19.078872!4d72.8754919!16s%2Fg%2F11c5g5svmk!19sChIJlXPDq4zI5zsR0vOoe3EFVjs?authuser=0&hl=en&rclk=1,Welcome Restaurant,4.8,-839,other,"6, Shastri Nagar Rd",19.078872,72.8754919
https://www.google.com/maps/place/The+J/data=!4m7!3m6!1s0x3be7c61d4dc68105:0x2009264da3108548!8m2!3d19.0529016!4d72.8998768!16s%2Fg%2F11d_z9gvgg!19sChIJBYHGTR3G5zsRSIUQo00mCSA?authuser=0&hl=en&rclk=1,The J,4.1,-668,other,"No. 2, Suswagatam",19.0529016,72.8998768
https://www.google.com/maps/place/DP%27s+Fast+Food+Center+Matunga/data=!4m7!3m6!1s0x3be7ced8437f8b05:0x26336e953ce8db!8m2!3d19.0232583!4d72.8495355!16s%2Fg%2F1tmckpy2!19sChIJBYt_Q9jO5zsR2-g8lW4zJgA?authuser=0&hl=en&rclk=1,DP's Fast Food Center Matunga,4.1,"-8,647",other,"153, Nanda Deep Building, Lakhamsi Napoo Rd, Central, opposite Ruia College",19.0232583,72.8495355
https://www.google.com/maps/place/The+Butter+Kitchen/data=!4m7!3m6!1s0x3be7c7e607f9ae5f:0x444edf204c0a796!8m2!3d19.1168778!4d72.9099187!16s%2Fg%2F11fhyky0z4!19sChIJX675B-bH5zsRlqfABPLtRAQ?authuser=0&hl=en&rclk=1,The Butter Kitchen,4.1,"-1,677",other,"Ventura Building, B-101, Hiranandani Business Park, Central Ave",19.1168778,72.9099187
https://www.google.com/maps/place/Smoke+House+Deli+BKC/data=!4m7!3m6!1s0x3be7c8ec2485b6b5:0x4b9b49eaedde91ca!8m2!3d19.0692399!4d72.8698113!16s%2Fg%2F1ptyhbd3b!19sChIJtbaFJOzI5zsRypHe7epJm0s?authuser=0&hl=en&rclk=1,Smoke House Deli BKC,4.3,"-2,672",other,"Shop 3A, Ground Floor, First International Financial Centre, Bandra Kurla Complex Rd",19.0692399,72.8698113
https://www.google.com/maps/place/Cafe+General/data=!4m7!3m6!1s0x3be7ce0efa1e377d:0xbf6cdbac7043c027!8m2!3d18.9561295!4d72.8128201!16s%2Fg%2F1vgw_6g_!19sChIJfTce-g7O5zsRJ8BDcKzbbL8?authuser=0&hl=en&rclk=1,Cafe General,3.9,-244,other,"Marina Mansion Ground Floor Chowpatty Sea Face, Sardar Vallabhbhai Patel Rd",18.9561295,72.8128201
https://www.google.com/maps/place/Shiv+Sagar+Veg+Restaurant/data=!4m7!3m6!1s0x3be7ce74ca94c631:0x749c91ad64a6961c!8m2!3d18.9636829!4d72.808556!16s%2Fg%2F1tdw6j5p!19sChIJMcaUynTO5zsRHJamZK2RnHQ?authuser=0&hl=en&rclk=1,Shiv Sagar Veg Restaurant,4,"-1,157",other,"Kemp's corner, Marshal Apartments",18.9636829,72.808556
https://www.google.com/maps/place/Cefe+Ambar/data=!4m7!3m6!1s0x3be7c90e2654bd97:0x57bdfbeba852b424!8m2!3d19.0760032!4d72.8738938!16s%2Fg%2F11gnq0pbyc!19sChIJl71UJg7J5zsRJLRSqOv7vVc?authuser=0&hl=en&rclk=1,Cefe Ambar,3.8,-95,other,"A63, CST Road",19.0760032,72.8738938
https://www.google.com/maps/place/Manjeet+Chole+Puri+Wala/data=!4m7!3m6!1s0x3be7cf2d8706b411:0x8085587457373af4!8m2!3d19.0339567!4d72.8634091!16s%2Fg%2F11fnw1dk83!19sChIJEbQGhy3P5zsR9Do3V3RYhYA?authuser=0&hl=en&rclk=1,Manjeet Chole Puri Wala,3.9,-475,other,"No 1, JK Bhasin Marg",19.0339567,72.8634091
https://www.google.com/maps/place/Banjara+Mumbai/data=!4m7!3m6!1s0x3be7c8234592436d:0xbd683de57cf9ee02!8m2!3d19.1196947!4d72.8701488!16s%2Fg%2F11ggk1zdqz!19sChIJbUOSRSPI5zsRAu75fOU9aL0?authuser=0&hl=en&rclk=1,Banjara Mumbai,4.2,"-2,547",other,"Plot No.34, Goldfinch Hotel Mumbai, 21, MIDC Central Rd",19.1196947,72.8701488
https://www.google.com/maps/place/Rice+N+Curry+from+Ruth%27s+Kitchen/data=!4m7!3m6!1s0x3be7c90ffead676d:0x325ce768543c70f1!8m2!3d19.0742785!4d72.8681007!16s%2Fg%2F11txp09ryb!19sChIJbWet_g_J5zsR8XA8VGjnXDI?authuser=0&hl=en&rclk=1,Rice N Curry from Ruth's Kitchen,5,-3,other,"Raj Galaxy 2, II, CST Road",19.0742785,72.8681007
https://www.google.com/maps/place/Navya/data=!4m7!3m6!1s0x3be7c823a20fced1:0x7357ff1643464e8!8m2!3d19.1212063!4d72.8702867!16s%2Fg%2F1td4srcn!19sChIJ0c4PoiPI5zsR6GQ0ZPF_NQc?authuser=0&hl=en&rclk=1,Navya,4.2,"-1,037",other,"Plot no. 31, MIDC Central Rd, opposite Prime focus Technologies",19.1212063,72.8702867
https://www.google.com/maps/place/Tirumala+cafe/data=!4m7!3m6!1s0x3be7c9ff7e0346c7:0xa900d8158b8cf76c!8m2!3d19.0539038!4d72.896286!16s%2Fg%2F11rqql4hn6!19sChIJx0YDfv_J5zsRbPeMixXYAKk?authuser=0&hl=en&rclk=1,Tirumala cafe,4.9,-17,other,"3V3W+HG7, Sion - Trombay Rd",19.0539038,72.896286
https://www.google.com/maps/place/Masala+Dice/data=!4m7!3m6!1s0x3be7c9496d5ef439:0x272c26a71bfa0e6!8m2!3d19.07332!4d72.8664141!16s%2Fg%2F11q9m99h_r!19sChIJOfRebUnJ5zsR5qC_cWrCcgI?authuser=0&hl=en&rclk=1,Masala Dice,4.9,-320,other,"Shop no 2, Sumit Artista, CST Road",19.07332,72.8664141
https://www.google.com/maps/place/Kerala+Cafe/data=!4m7!3m6!1s0x3be7c76f271730b5:0x80b1c2fed7a6d10d!8m2!3d19.052778!4d72.8995981!16s%2Fg%2F11tf3v11m8!19sChIJtTAXJ2_H5zsRDdGm1_7CsYA?authuser=0&hl=en&rclk=1,Kerala Cafe,4.1,-678,other,"VN Purav Marg, next to Naturals Ice Cream",19.052778,72.8995981
https://www.google.com/maps/place/Restorant/data=!4m7!3m6!1s0x3be7cf7455c27501:0x859c7454099813f8!8m2!3d18.9696305!4d72.8193674!16s%2Fg%2F11h40yz8jy!19sChIJAXXCVXTP5zsR-BOYCVR0nIU?authuser=0&hl=en&rclk=1,Restorant,4,-1,other,,18.9696305,72.8193674
https://www.google.com/maps/place/O22/data=!4m7!3m6!1s0x3be7c8e937460a17:0xf44ea03fef4ad20a!8m2!3d19.0667514!4d72.8677731!16s%2Fg%2F11hdnh6y1j!19sChIJFwpGN-nI5zsRCtJK7z-gTvQ?authuser=0&hl=en&rclk=1,O22,4.5,-556,other,"Trident, 1st floor",19.0667514,72.8677731
https://www.google.com/maps/place/Chennai+Cafe/data=!4m7!3m6!1s0x3be7c92165ec8f2f:0x30a78a88ec0b11a2!8m2!3d19.0813529!4d72.8826415!16s%2Fg%2F11qpp9phjb!19sChIJL4_sZSHJ5zsRohEL7IiKpzA?authuser=0&hl=en&rclk=1,Chennai Cafe,4.2,-15,other,Sonapur Ln,19.0813529,72.8826415
https://www.google.com/maps/place/Cafe+Sahil/data=!4m7!3m6!1s0x3be7c889ba32dfaf:0x56fb2840d8d18792!8m2!3d19.0837345!4d72.8831616!16s%2Fg%2F11clsjj514!19sChIJr98yuonI5zsRkofR2EAo-1Y?authuser=0&hl=en&rclk=1,Cafe Sahil,4.1,-414,other,"63, Lal Bahadur Shastri Marg Christian Gaon, Lal Bahadur Shastri Marg",19.0837345,72.8831616
https://www.google.com/maps/place/Celini/data=!4m7!3m6!1s0x3be7c902001a5969:0x9fa17ebc80fc492d!8m2!3d19.0775846!4d72.851184!16s%2Fg%2F1trxc4yc!19sChIJaVkaAALJ5zsRLUn8gLx-oZ8?authuser=0&hl=en&rclk=1,Celini,4.5,"-1,172",other,"Grand Hyatt Mumbai Hotel and Residences Bandra Kurla Complex Vicinity, Off, Western Express Hwy",19.0775846,72.851184
https://www.google.com/maps/place/Hotel+Sagar+Express/data=!4m7!3m6!1s0x3be7c99e0c6c36af:0x74e1b324b02bc37a!8m2!3d19.048225!4d72.8569368!16s%2Fg%2F11qgff1dwj!19sChIJrzZsDJ7J5zsResMrsCSz4XQ?authuser=0&hl=en&rclk=1,Hotel Sagar Express,4.2,-17,other,"Shop No A 6, A, Ground Floor, Priyadarsani Chs, Sant Rohidas Marg",19.048225,72.8569368
https://www.google.com/maps/place/Faasos+BKC+New/data=!4m7!3m6!1s0x3be7c90ba2b85307:0x5c279a1633757e52!8m2!3d19.0731419!4d72.8667728!16s%2Fg%2F11hz0js0xn!19sChIJB1O4ogvJ5zsRUn51MxaaJ1w?authuser=0&hl=en&rclk=1,Faasos BKC New,3.3,-3,other,"Fassos Food Service Pvt Ltd Shop no 34/35 Swastik Industry, CST Road, near L&T Finance",19.0731419,72.8667728
